date,rate,volume,cap,liquidity
2019-03-25 18:00:00,0.05915726439180025,81121454,1533774567,
2019-03-25 19:00:00,0.057926050750182034,80503530,1501852804,
2019-03-25 20:00:00,0.05832549143871613,82119030,1512209131,
2019-03-25 21:00:00,0.057492404805712494,81618817,1490609635,
2019-03-25 22:00:00,0.05774222701201494,81691541,1497086793,
2019-03-25 23:00:00,0.058513310179042655,82970005,1517078720,
2019-03-26 00:00:00,0.058999404996401335,82177957,1529681735,
2019-03-26 01:00:00,0.060580724366020626,85922979,1570680714,
2019-03-26 02:00:00,0.06070095923065825,88452258,1573798052,
2019-03-26 03:00:00,0.060371487025103705,88791871,1565255803,
2019-03-26 04:00:00,0.059965441912443344,88572256,1554728242,
2019-03-26 05:00:00,0.0599287183095702,86653653,1553776107,
2019-03-26 06:00:00,0.06010629508787656,86389436,1558380153,
2019-03-26 07:00:00,0.059910989979263245,85786281,1553316463,
2019-03-26 08:00:00,0.05913027845290409,85947096,1533074900,
2019-03-26 09:00:00,0.059715804952797144,86421878,1548255887,
2019-03-26 10:00:00,0.05992389519669982,85612390,1553651058,
2019-03-26 11:00:00,0.06137035888603745,95563833,1591153624,
2019-03-26 12:00:00,0.06073111109325905,95481658,1574579801,
2019-03-26 13:00:00,0.05999696526342376,95041260,1555545550,
2019-03-26 14:00:00,0.059820249092406304,97976983,1550963818,
2019-03-26 15:00:00,0.06068900409380213,99763995,1573488090,
2019-03-26 16:00:00,0.060892443029901835,101289465,1578762666,
2019-03-26 17:00:00,0.06070936672771262,93897417,1574016033,
2019-03-26 18:00:00,0.060522849981873496,93051847,1569180201,
2019-03-26 19:00:00,0.060898159801073645,91510621,1578910885,
2019-03-26 20:00:00,0.06106027104892336,88265335,1583113955,
2019-03-26 21:00:00,0.06127429269533036,87022751,1588662909,
2019-03-26 22:00:00,0.06102302671416368,85824961,1582148318,
2019-03-26 23:00:00,0.06153483000926132,86531896,1595417878,
2019-03-27 00:00:00,0.061845958957845684,87799955,1603484540,
2019-03-27 01:00:00,0.0614057190431171,86894163,1592070409,
2019-03-27 02:00:00,0.06177640387728464,88049819,1601681181,
2019-03-27 03:00:00,0.06347918068647003,93159308,1645829195,
2019-03-27 04:00:00,0.06361253048383808,96770091,1649286565,
2019-03-27 05:00:00,0.0635204261918043,99666324,1646898570,
2019-03-27 06:00:00,0.06336509040303312,99549586,1642871169,
2019-03-27 07:00:00,0.06373435170461729,101447323,1652445032,
2019-03-27 08:00:00,0.06568327676344075,114498211,1702974950,
2019-03-27 09:00:00,0.06576082924272733,118771443,1704985658,
2019-03-27 10:00:00,0.06568970208888607,120719412,1703141540,
2019-03-27 11:00:00,0.06624669954722949,118827666,1717582852,
2019-03-27 12:00:00,0.06734565850016042,122200019,1746075638,
2019-03-27 13:00:00,0.06644717608674543,121558629,1722780621,
2019-03-27 14:00:00,0.06677241628334926,122280083,1731213147,
2019-03-27 15:00:00,0.06637907155455303,121204442,1721014870,
2019-03-27 16:00:00,0.06664645779904574,120726956,1727947412,
2019-03-27 17:00:00,0.06649316510682132,121289321,1723972982,
2019-03-27 18:00:00,0.06689373765412501,122869873,1734358655,
2019-03-27 19:00:00,0.06796898470600896,128492559,1762236661,
2019-03-27 20:00:00,0.06791648205261233,129991000,1760875421,
2019-03-27 21:00:00,0.06712346944856364,131204231,1740314927,
2019-03-27 22:00:00,0.06745723439529462,132311966,1748968474,
2019-03-27 23:00:00,0.06748121946153667,131516840,1749590337,
2019-03-28 00:00:00,0.06732497574881326,131586791,1745539395,
2019-03-28 01:00:00,0.06661368596657016,130916438,1727097735,
2019-03-28 02:00:00,0.06573230667511076,131199302,1704246152,
2019-03-28 03:00:00,0.06572084009222284,128732843,1703948857,
2019-03-28 04:00:00,0.06594614665538277,125970078,1709790396,
2019-03-28 05:00:00,0.06560749496258388,122974858,1701010150,
2019-03-28 06:00:00,0.06571885835579346,122215229,1703897476,
2019-03-28 07:00:00,0.06602730418949085,123443405,1711894573,
2019-03-28 08:00:00,0.0657793093642282,112739739,1705464794,
2019-03-28 09:00:00,0.06563771389903773,109015113,1701793638,
